,coordenada_x,coordenada_y,Zona
38311,5437762.83500841,6352349.378955512,7
38312,5437762.83500841,6352349.378955512,7
38313,5437762.83500841,6352349.378955512,7
38314,5432166.973333365,6353809.0399999535,0
38315,5432166.973333365,6353809.0399999535,0
38317,5434336.460000047,6352895.36000008,0
38318,5434336.460000047,6352895.36000008,0
38319,5434336.460000047,6352895.36000008,0
38320,5434336.460000047,6352895.36000008,0
38321,5434336.460000047,6352895.36000008,0
38322,5434336.460000047,6352895.36000008,0
38323,5434336.460000047,6352895.36000008,0
38324,5434336.460000047,6352895.36000008,0
38325,5434336.460000047,6352895.36000008,0
38326,5434336.460000047,6352895.36000008,0
38327,5434336.460000047,6352895.36000008,0
38328,5434336.460000047,6352895.36000008,0
38329,5434336.460000047,6352895.36000008,0
38330,5434336.460000047,6352895.36000008,0
38338,5436962.392135469,6352834.943542788,7
38339,5436962.392135469,6352834.943542788,7
38341,5438129.952729997,6355416.098860467,9
38342,5438129.952729997,6355416.098860467,9
38343,5438129.952729997,6355416.098860467,9
38344,5438129.952729997,6355416.098860467,9
38345,5438129.952729997,6355416.098860467,9
38346,5438129.952729997,6355416.098860467,9
38348,5431761.037577995,6356048.208554907,4
38349,5431761.037577995,6356048.208554907,4
38350,5431761.037577995,6356048.208554907,4
38351,5431761.037577995,6356048.208554907,4
38352,5431761.037577995,6356048.208554907,4
38360,5441487.203487945,6353900.685321874,1
38374,5439594.754852291,6355145.023344102,9
38379,5439329.336812347,6355200.285696128,9
38380,5439329.336812347,6355200.285696128,9
38381,5431967.129001347,6356118.993450956,4
38382,5439108.535532733,6353948.596315224,1
38383,5437924.502191767,6356160.64398341,9
38384,5438738.20499999,6354447.030000007,9
38387,5437054.650000034,6353997.419999926,7
38389,5435396.03,6357750.69,5
38390,5435396.03,6357750.69,5
38391,5435396.03,6357750.69,5
38392,5435396.03,6357750.69,5
38393,5435396.03,6357750.69,5
38394,5435396.03,6357750.69,5
38395,5435396.03,6357750.69,5
38396,5435396.03,6357750.69,5
38397,5435396.03,6357750.69,5
38398,5435396.03,6357750.69,5
38399,5435396.03,6357750.69,5
38400,5435396.03,6357750.69,5
38401,5435396.03,6357750.69,5
38402,5435396.03,6357750.69,5
38403,5435396.03,6357750.69,5
38404,5435396.03,6357750.69,5
38405,5435396.03,6357750.69,5
38406,5435396.03,6357750.69,5
38407,5435396.03,6357750.69,5
38408,5435396.03,6357750.69,5
38409,5435396.03,6357750.69,5
38410,5435396.03,6357750.69,5
38411,5435396.03,6357750.69,5
38412,5435396.03,6357750.69,5
38413,5435396.03,6357750.69,5
38414,5435396.03,6357750.69,5
38415,5435396.03,6357750.69,5
38416,5435396.03,6357750.69,5
38417,5439330.672513415,6353380.576641817,1
38418,5439330.672513415,6353380.576641817,1
38419,5435204.545744938,6355424.538950743,5
38424,5433632.961570042,6357760.9259286905,6
38430,5439190.379999973,6353424.84000002,1
38436,5430572.79,6357482.6,4
38437,5430572.79,6357482.6,4
38438,5430572.79,6357482.6,4
38439,5430572.79,6357482.6,4
38440,5430572.79,6357482.6,4
38441,5430572.79,6357482.6,4
38442,5430572.79,6357482.6,4
38443,5430572.79,6357482.6,4
38444,5430572.79,6357482.6,4
38445,5430572.79,6357482.6,4
38446,5430572.79,6357482.6,4
38447,5430572.79,6357482.6,4
38448,5430572.79,6357482.6,4
38449,5430572.79,6357482.6,4
38450,5430572.79,6357482.6,4
38451,5435522.8058195645,6358086.372725593,6
38452,5435522.8058195645,6358086.372725593,6
38457,5437703.530000006,6355216.465000019,9
38458,5439445.240000054,6349427.070000043,3
38459,5439445.240000054,6349427.070000043,3
38465,5439801.524967366,6355150.955954636,9
38466,5439801.524967366,6355150.955954636,9
38467,5439801.524967366,6355150.955954636,9
38468,5435300.856340725,6361095.344339161,6
38469,5439522.81056078,6354272.271764247,1
38470,5438394.926559052,6354928.797199951,9
38471,5439613.476628132,6354708.904124105,9
38474,5439674.440928944,6354539.375121707,1
38475,5439397.338126565,6353185.925949491,1
38479,5436598.124112574,6357186.942570516,5
38480,5436598.124112574,6357186.942570516,5
38481,5436598.124112574,6357186.942570516,5
38482,5436598.124112574,6357186.942570516,5
38483,5436598.124112574,6357186.942570516,5
38484,5436598.124112574,6357186.942570516,5
38485,5436598.124112574,6357186.942570516,5
38486,5436598.124112574,6357186.942570516,5
38487,5436598.124112574,6357186.942570516,5
38488,5436598.124112574,6357186.942570516,5
38489,5440126.040336415,6355162.394891576,9
38490,5440126.040336415,6355162.394891576,9
38491,5440126.040336415,6355162.394891576,9
38492,5440126.040336415,6355162.394891576,9
38493,5440126.040336415,6355162.394891576,9
38494,5440126.040336415,6355162.394891576,9
38495,5440126.040336415,6355162.394891576,9
38496,5440126.040336415,6355162.394891576,9
38497,5440126.040336415,6355162.394891576,9
38498,5440126.040336415,6355162.394891576,9
38499,5440126.040336415,6355162.394891576,9
38500,5440126.040336415,6355162.394891576,9
38501,5440126.040336415,6355162.394891576,9
38502,5439850.209667545,6355218.088514804,9
38503,5439850.209667545,6355218.088514804,9
38504,5439850.209667545,6355218.088514804,9
38505,5439850.209667545,6355218.088514804,9
38506,5439850.209667545,6355218.088514804,9
38507,5439850.209667545,6355218.088514804,9
38508,5439850.209667545,6355218.088514804,9
38509,5439850.209667545,6355218.088514804,9
38510,5439850.209667545,6355218.088514804,9
38511,5439850.209667545,6355218.088514804,9
38512,5439850.209667545,6355218.088514804,9
38513,5439850.209667545,6355218.088514804,9
38514,5439850.209667545,6355218.088514804,9
38515,5439850.209667545,6355218.088514804,9
38516,5439850.209667545,6355218.088514804,9
38517,5439850.209667545,6355218.088514804,9
38523,5439265.871971194,6356424.310108924,9
38524,5439265.871971194,6356424.310108924,9
38525,5439265.871971194,6356424.310108924,9
38526,5435818.618075214,6351744.68544475,7
38527,5435818.618075214,6351744.68544475,7
38534,5436465.02,6358677.73,6
38535,5441488.127657403,6354086.047274732,1
38536,5439532.572137606,6353188.418826449,1
38537,5439532.572137606,6353188.418826449,1
38538,5440147.488172527,6352314.230887989,1
38539,5440147.488172527,6352314.230887989,1
38540,5438660.308229628,6349651.814569658,8
38541,5438660.308229628,6349651.814569658,8
38542,5436595.684646414,6358727.863697608,6
38550,5431645.733527794,6356174.53003664,4
38551,5431645.733527794,6356174.53003664,4
38552,5431645.733527794,6356174.53003664,4
38553,5431645.733527794,6356174.53003664,4
38554,5431645.733527794,6356174.53003664,4
38555,5431643.992236706,6356217.996734819,4
38556,5431643.992236706,6356217.996734819,4
38557,5431643.992236706,6356217.996734819,4
38558,5439965.480198754,6355146.269431524,9
38559,5439965.480198754,6355146.269431524,9
38561,5436762.274999991,6357095.375,5
38562,5436762.274999991,6357095.375,5
38564,5434885.36000008,6361876.009999947,2
38565,5441139.90767384,6351147.707501666,3
38566,5438044.076767053,6355654.290594472,9
38567,5438044.076767053,6355654.290594472,9
38571,5440843.902094604,6353565.592052783,1
38572,5440843.902094604,6353565.592052783,1
38573,5438433.847750288,6356661.959681517,9
38574,5439578.846406202,6354725.107652699,9
38575,5438467.771919725,6356184.497886746,9
38576,5437845.752419369,6351684.942369296,7
38577,5440530.745611175,6354140.48742343,1
38578,5441006.119974669,6353691.378146559,1
38579,5441006.119974669,6353691.378146559,1
38580,5441006.119974669,6353691.378146559,1
38581,5441006.119974669,6353691.378146559,1
38582,5441006.119974669,6353691.378146559,1
38584,5440151.297189727,6354868.227488953,1
38585,5440151.297189727,6354868.227488953,1
38586,5440151.297189727,6354868.227488953,1
38587,5440151.297189727,6354868.227488953,1
38588,5440151.297189727,6354868.227488953,1
38590,5430521.881083072,6357154.041315029,4
38591,5436312.208754946,6356265.116724725,5
38592,5440015.57367545,6355215.8552408265,9
38593,5440015.57367545,6355215.8552408265,9
38594,5440015.57367545,6355215.8552408265,9
38595,5440015.57367545,6355215.8552408265,9
38596,5440015.57367545,6355215.8552408265,9
38597,5440015.57367545,6355215.8552408265,9
38598,5440015.57367545,6355215.8552408265,9
38599,5440015.57367545,6355215.8552408265,9
38600,5440015.57367545,6355215.8552408265,9
38601,5440015.57367545,6355215.8552408265,9
38602,5440015.57367545,6355215.8552408265,9
38603,5440015.57367545,6355215.8552408265,9
38604,5440015.57367545,6355215.8552408265,9
38606,5441000.400000034,6354255.050000067,1
38607,5441000.400000034,6354255.050000067,1
38608,5441000.400000034,6354255.050000067,1
38609,5441000.400000034,6354255.050000067,1
38610,5441000.400000034,6354255.050000067,1
38611,5441000.400000034,6354255.050000067,1
38612,5441000.400000034,6354255.050000067,1
38613,5441000.400000034,6354255.050000067,1
38614,5441000.400000034,6354255.050000067,1
38615,5441000.400000034,6354255.050000067,1
38617,5431811.942094467,6356057.304856613,4
38618,5431811.942094467,6356057.304856613,4
38619,5431811.942094467,6356057.304856613,4
38620,5431811.942094467,6356057.304856613,4
38621,5437814.45820381,6356457.332596335,9
38622,5437814.45820381,6356457.332596335,9
38623,5437814.45820381,6356457.332596335,9
38624,5437814.45820381,6356457.332596335,9
38625,5437814.45820381,6356457.332596335,9
38627,5431058.26,6357501.3,4
38628,5437282.3264984265,6355777.459680015,5
38629,5439899.564020756,6353028.440340095,1
38630,5439899.564020756,6353028.440340095,1
38634,5436426.553514128,6358543.767828788,6
38635,5436426.553514128,6358543.767828788,6
38636,5440436.710460853,6354934.995161147,1
38637,5440436.710460853,6354934.995161147,1
38640,5435662.541413484,6350559.018316699,7
38648,5434785.993589937,6351842.600997734,7
38649,5434785.993589937,6351842.600997734,7
38650,5434785.993589937,6351842.600997734,7
38651,5434785.993589937,6351842.600997734,7
38652,5434785.993589937,6351842.600997734,7
38653,5434785.993589937,6351842.600997734,7
38655,5440563.687801468,6351535.984511275,3
38656,5432025.400369423,6362312.696958366,2
38657,5432025.400369423,6362312.696958366,2
38658,5432025.400369423,6362312.696958366,2
38659,5432025.400369423,6362312.696958366,2
38660,5432025.400369423,6362312.696958366,2
38661,5432025.400369423,6362312.696958366,2
38662,5432025.400369423,6362312.696958366,2
38663,5432025.400369423,6362312.696958366,2
38664,5436865.309582274,6358230.519022974,5
38665,5436865.309582274,6358230.519022974,5
38666,5436865.309582274,6358230.519022974,5
38667,5436865.309582274,6358230.519022974,5
38668,5436865.309582274,6358230.519022974,5
38669,5436865.309582274,6358230.519022974,5
38670,5436865.309582274,6358230.519022974,5
38671,5436865.309582274,6358230.519022974,5
38672,5436865.309582274,6358230.519022974,5
38673,5436865.309582274,6358230.519022974,5
38674,5436865.309582274,6358230.519022974,5
38675,5436865.309582274,6358230.519022974,5
38677,5440303.272256301,6354230.888058114,1
38678,5440303.272256301,6354230.888058114,1
38679,5440303.272256301,6354230.888058114,1
38680,5440303.272256301,6354230.888058114,1
38690,5433245.490014907,6354112.373142353,0
38691,5441035.585036319,6354516.717748865,1
38692,5441035.585036319,6354516.717748865,1
38693,5440706.741890143,6353667.298543844,1
38697,5438750.455263637,6354429.327110308,9
38698,5438750.455263637,6354429.327110308,9
38699,5438750.455263637,6354429.327110308,9
38700,5438750.455263637,6354429.327110308,9
38705,5436950.729717489,6354166.39294689,7
38706,5436950.729717489,6354166.39294689,7
38708,5438965.546821942,6355274.853659819,9
38710,5441385.493588571,6354657.380707209,1
38711,5441385.493588571,6354657.380707209,1
38716,5440226.26006322,6354583.90630769,1
38717,5440226.26006322,6354583.90630769,1
38718,5440226.26006322,6354583.90630769,1
38719,5440226.26006322,6354583.90630769,1
38720,5440226.26006322,6354583.90630769,1
38721,5440226.26006322,6354583.90630769,1
38722,5440567.413413328,6354291.107317207,1
38725,5440311.72210642,6355004.675676758,1
38726,5440311.72210642,6355004.675676758,1
38727,5440301.164649686,6354997.528498677,1
38728,5440301.164649686,6354997.528498677,1
38729,5439594.203509273,6353755.221273287,1
38730,5439594.203509273,6353755.221273287,1
38733,5438761.50202135,6354428.811011139,9
38734,5439429.479656273,6353360.285213245,1
38735,5439429.479656273,6353360.285213245,1
38736,5439177.595056479,6356009.793505039,9
38737,5439177.595056479,6356009.793505039,9
38738,5437867.255744311,6356173.695758216,9
38739,5437867.255744311,6356173.695758216,9
38742,5438729.401617676,6354026.099231567,9
38748,5441259.585,6350142.0625,3
38749,5441259.585,6350142.0625,3
38750,5441259.585,6350142.0625,3
38751,5441259.585,6350142.0625,3
38752,5441259.585,6350142.0625,3
38753,5441259.585,6350142.0625,3
38754,5441259.585,6350142.0625,3
38755,5441259.585,6350142.0625,3
38758,5436653.964900704,6355207.516174855,5
38759,5436653.964900704,6355207.516174855,5
38760,5440622.687050051,6354200.750488831,1
38761,5440622.687050051,6354200.750488831,1
38762,5440622.687050051,6354200.750488831,1
38763,5440622.687050051,6354200.750488831,1
38764,5434342.485709635,6359323.473232927,6
38765,5431432.08,6358823.28,4
38766,5436018.04921939,6358401.044286161,6
38767,5437795.000947901,6354626.144243672,9
38768,5436226.49829754,6354366.098191331,5
38769,5439744.256595328,6353818.134752344,1
38770,5441235.135488931,6353340.165973648,1
38771,5438323.337588085,6354109.5271171965,9
38772,5439959.365692482,6351972.348141397,1
38773,5439959.365692482,6351972.348141397,1
38778,5441488.127657403,6354086.047274732,1
38779,5441488.127657403,6354086.047274732,1
38783,5439097.052576023,6354335.094287132,9
38784,5439097.052576023,6354335.094287132,9
38785,5439097.052576023,6354335.094287132,9
38788,5438928.726501899,6353514.672861441,1
38790,5429421.84000002,6357092.34000002,4
38795,5429152.570438199,6357310.457405905,4
38796,5437812.955031993,6355177.693527502,9
38797,5437142.162573503,6348618.164713304,8
38798,5435353.991487353,6356174.867756876,5
38799,5435353.991487353,6356174.867756876,5
38800,5435641.968875404,6359219.149587575,6
38804,5438254.122617913,6355380.797066766,9
38805,5438254.122617913,6355380.797066766,9
38810,5436572.9536396,6354806.979839144,5
38811,5436572.9536396,6354806.979839144,5
38814,5435721.031133406,6349878.439306249,8
38815,5437457.610560439,6348638.639538821,8
38816,5439535.088455112,6349883.5160663165,3
38817,5435019.852978798,6356406.409925183,5
38819,5438155.793596296,6348679.710126722,8
38820,5437477.453356142,6353545.864032359,7
38821,5437477.453356142,6353545.864032359,7
38822,5439790.814,6351575.606,1
38826,5437899.292892291,6355446.24437456,9
38827,5437899.292892291,6355446.24437456,9
38828,5437899.292892291,6355446.24437456,9
38829,5437899.292892291,6355446.24437456,9
38830,5437899.292892291,6355446.24437456,9
38831,5439210.608416687,6354737.625044157,9
38832,5439210.608416687,6354737.625044157,9
38834,5432523.365081507,6357623.088376021,4
38835,5438966.431166631,6348048.284644786,8
38836,5438966.431166631,6348048.284644786,8
38837,5438966.431166631,6348048.284644786,8
38838,5438966.431166631,6348048.284644786,8
38839,5437578.618711194,6348962.316837819,8
38840,5437578.618711194,6348962.316837819,8
38841,5437578.618711194,6348962.316837819,8
38842,5437578.618711194,6348962.316837819,8
38843,5437578.618711194,6348962.316837819,8
38844,5437578.618711194,6348962.316837819,8
38845,5437578.618711194,6348962.316837819,8
38846,5437578.618711194,6348962.316837819,8
38847,5437578.618711194,6348962.316837819,8
38848,5437578.618711194,6348962.316837819,8
38849,5437578.618711194,6348962.316837819,8
38850,5437578.618711194,6348962.316837819,8
38851,5437578.618711194,6348962.316837819,8
38852,5437578.618711194,6348962.316837819,8
38853,5437578.618711194,6348962.316837819,8
38854,5437578.618711194,6348962.316837819,8
38855,5437578.618711194,6348962.316837819,8
38856,5437578.618711194,6348962.316837819,8
38857,5437578.618711194,6348962.316837819,8
38858,5437578.618711194,6348962.316837819,8
38859,5437578.618711194,6348962.316837819,8
38860,5437578.618711194,6348962.316837819,8
38861,5437578.618711194,6348962.316837819,8
38862,5437578.618711194,6348962.316837819,8
38863,5440220.08626178,6354553.552324503,1
38864,5440220.08626178,6354553.552324503,1
38865,5440220.08626178,6354553.552324503,1
38866,5440220.08626178,6354553.552324503,1
38867,5440220.08626178,6354553.552324503,1
38877,5431492.635,6356050.12,4
38878,5431492.635,6356050.12,4
38879,5431492.635,6356050.12,4
38880,5431701.51,6356059.09,4
38881,5431701.51,6356059.09,4
38882,5431701.51,6356059.09,4
38896,5441196.576477685,6353956.133045585,1
38897,5441196.576477685,6353956.133045585,1
38898,5441196.576477685,6353956.133045585,1
38899,5441196.576477685,6353956.133045585,1
38900,5441196.576477685,6353956.133045585,1
38901,5441196.576477685,6353956.133045585,1
38902,5441196.576477685,6353956.133045585,1
38903,5441196.576477685,6353956.133045585,1
38904,5441196.576477685,6353956.133045585,1
38905,5441196.576477685,6353956.133045585,1
38906,5441196.576477685,6353956.133045585,1
38907,5441196.576477685,6353956.133045585,1
38908,5441196.576477685,6353956.133045585,1
38916,5430952.908166991,6358113.1800099015,4
38918,5440944.362845953,6348775.257981325,3
38919,5440944.362845953,6348775.257981325,3
38920,5440944.362845953,6348775.257981325,3
38921,5440944.362845953,6348775.257981325,3
38922,5440944.362845953,6348775.257981325,3
38923,5440944.362845953,6348775.257981325,3
38924,5440944.362845953,6348775.257981325,3
38925,5440944.362845953,6348775.257981325,3
38926,5440944.362845953,6348775.257981325,3
38927,5440944.362845953,6348775.257981325,3
38928,5440944.362845953,6348775.257981325,3
38929,5440944.362845953,6348775.257981325,3
38930,5440944.362845953,6348775.257981325,3
38931,5440944.362845953,6348775.257981325,3
38932,5434246.864352449,6360516.357079798,6
38934,5437688.477960585,6356483.7171799,5
38935,5437688.477960585,6356483.7171799,5
38936,5437688.477960585,6356483.7171799,5
38937,5437688.477960585,6356483.7171799,5
38938,5437688.477960585,6356483.7171799,5
38939,5437688.477960585,6356483.7171799,5
38940,5437688.477960585,6356483.7171799,5
38941,5437688.477960585,6356483.7171799,5
38942,5437688.477960585,6356483.7171799,5
38943,5437688.477960585,6356483.7171799,5
38946,5440867.178000717,6349744.219736237,3
38947,5440867.178000717,6349744.219736237,3
38948,5440867.178000717,6349744.219736237,3
38949,5440867.178000717,6349744.219736237,3
38950,5440867.178000717,6349744.219736237,3
38951,5440867.178000717,6349744.219736237,3
38953,5440215.814056843,6353065.392039222,1
38956,5438086.818381141,6350095.574714563,8
38957,5438086.818381141,6350095.574714563,8
38959,5434821.047144394,6354632.0800954085,0
38960,5439661.949246343,6352641.228672196,1
38961,5439661.949246343,6352641.228672196,1
38966,5433208.1394134965,6358293.544957591,6
38967,5438215.642790081,6356102.488970373,9
38968,5438215.642790081,6356102.488970373,9
38977,5435383.553872169,6359934.501498849,6
38980,5438460.995393124,6348611.529824968,8
38981,5438460.995393124,6348611.529824968,8
38982,5438460.995393124,6348611.529824968,8
38983,5435177.516270331,6354615.095222653,0
38984,5435177.516270331,6354615.095222653,0
38985,5435177.516270331,6354615.095222653,0
38986,5435177.516270331,6354615.095222653,0
38987,5435177.516270331,6354615.095222653,0
38988,5435177.516270331,6354615.095222653,0
38989,5435177.516270331,6354615.095222653,0
38990,5435177.516270331,6354615.095222653,0
38991,5435177.516270331,6354615.095222653,0
38992,5435177.516270331,6354615.095222653,0
38993,5435177.516270331,6354615.095222653,0
38994,5435177.516270331,6354615.095222653,0
38995,5435177.516270331,6354615.095222653,0
39000,5436435.03,6352929.9,7
39001,5436435.03,6352929.9,7
39004,5440309.955410136,6352715.114398976,1
39005,5440309.955410136,6352715.114398976,1
39006,5436803.8421825785,6355924.500362897,5
39007,5436803.8421825785,6355924.500362897,5
39010,5440022.561408199,6349180.915703746,3
39011,5440022.561408199,6349180.915703746,3
39012,5440022.561408199,6349180.915703746,3
39013,5440022.561408199,6349180.915703746,3
39014,5440022.561408199,6349180.915703746,3
39015,5440022.561408199,6349180.915703746,3
39016,5440022.561408199,6349180.915703746,3
39017,5440022.561408199,6349180.915703746,3
39018,5440022.561408199,6349180.915703746,3
39019,5440022.561408199,6349180.915703746,3
39020,5440022.561408199,6349180.915703746,3
39021,5440022.561408199,6349180.915703746,3
39022,5440022.561408199,6349180.915703746,3
39023,5440022.561408199,6349180.915703746,3
39024,5440022.561408199,6349180.915703746,3
39025,5440022.561408199,6349180.915703746,3
39026,5440022.561408199,6349180.915703746,3
39027,5440022.561408199,6349180.915703746,3
39028,5440022.561408199,6349180.915703746,3
39029,5440022.561408199,6349180.915703746,3
39030,5440022.561408199,6349180.915703746,3
39031,5440022.561408199,6349180.915703746,3
39032,5440022.561408199,6349180.915703746,3
39033,5440022.561408199,6349180.915703746,3
39034,5440022.561408199,6349180.915703746,3
39035,5440022.561408199,6349180.915703746,3
39036,5440022.561408199,6349180.915703746,3
39037,5440022.561408199,6349180.915703746,3
39038,5439125.790757886,6349671.891209826,3
39042,5438997.499280122,6352561.409965488,1
39043,5438997.499280122,6352561.409965488,1
39044,5433399.405833334,6354695.723333334,0
39045,5432607.804918493,6357656.401623979,4
39048,5441235.307562197,6351824.984238688,1
39049,5437491.356108764,6348928.623317606,8
39050,5437491.356108764,6348928.623317606,8
39051,5437491.356108764,6348928.623317606,8
39052,5437491.356108764,6348928.623317606,8
39053,5437491.356108764,6348928.623317606,8
39054,5437491.356108764,6348928.623317606,8
39055,5437664.817187883,6349008.473248631,8
39056,5437664.817187883,6349008.473248631,8
39057,5437664.817187883,6349008.473248631,8
39058,5437664.817187883,6349008.473248631,8
39059,5437664.817187883,6349008.473248631,8
39060,5437602.689999986,6348734.689999986,8
39066,5437174.71,6349720.42,8
39067,5437174.71,6349720.42,8
39068,5437174.71,6349720.42,8
39069,5437174.71,6349720.42,8
39070,5437174.71,6349720.42,8
39071,5437174.71,6349720.42,8
39072,5437174.71,6349720.42,8
39073,5437174.71,6349720.42,8
39074,5437174.71,6349720.42,8
39077,5438563.2283917,6351416.506994974,7
39078,5438563.2283917,6351416.506994974,7
39079,5438563.2283917,6351416.506994974,7
39080,5438563.2283917,6351416.506994974,7
39081,5430989.141387134,6356486.266382417,4
39082,5430989.141387134,6356486.266382417,4
39083,5430989.141387134,6356486.266382417,4
39084,5430989.141387134,6356486.266382417,4
39085,5430989.141387134,6356486.266382417,4
39088,5440287.213926598,6352750.4290193925,1
39089,5440287.213926598,6352750.4290193925,1
39092,5431331.503026139,6358699.213253653,4
39093,5431331.503026139,6358699.213253653,4
39094,5431331.503026139,6358699.213253653,4
39095,5431331.503026139,6358699.213253653,4
39097,5439261.466488094,6355777.869739638,9
39098,5439261.466488094,6355777.869739638,9
39101,5439177.595056479,6356009.793505039,9
39102,5439177.595056479,6356009.793505039,9
39103,5431509.394771794,6356853.825113419,4
39104,5431509.394771794,6356853.825113419,4
39108,5440032.12,6349518.77,3
39109,5440032.12,6349518.77,3
39110,5440032.12,6349518.77,3
39111,5437424.479999982,6351797.015000003,7
39114,5431082.663115199,6356495.13222452,4
39115,5431082.663115199,6356495.13222452,4
39116,5439692.600618183,6349281.689969447,3
39117,5433086.27,6356674.27,4
39122,5437295.97066503,6349621.340608904,8
39123,5437295.97066503,6349621.340608904,8
39124,5437295.97066503,6349621.340608904,8
39125,5437295.97066503,6349621.340608904,8
39126,5437295.97066503,6349621.340608904,8
39127,5437295.97066503,6349621.340608904,8
39128,5437295.97066503,6349621.340608904,8
39129,5437295.97066503,6349621.340608904,8
39130,5437295.97066503,6349621.340608904,8
39131,5439361.987140623,6351116.963412707,3
39133,5432657.259999947,6356657.650000034,4
39134,5434599.055020005,6360446.057456817,6
39135,5434599.055020005,6360446.057456817,6
39140,5434849.481960053,6351519.501370202,7
39141,5434849.481960053,6351519.501370202,7
39143,5434112.603637568,6353393.006732703,0
39146,5439260.3231547605,6355772.347239639,9
39147,5439260.3231547605,6355772.347239639,9
39148,5439260.3231547605,6355772.347239639,9
39149,5439260.3231547605,6355772.347239639,9
39150,5439260.3231547605,6355772.347239639,9
39151,5439260.3231547605,6355772.347239639,9
39152,5439260.3231547605,6355772.347239639,9
39153,5439260.3231547605,6355772.347239639,9
39154,5440529.84,6349095.920000002,3
39155,5440529.84,6349095.920000002,3
39156,5440529.84,6349095.920000002,3
39158,5439434.313094565,6350900.913918961,3
39160,5438024.566733767,6350854.781499241,7
39162,5439457.11499997,6349494.700000017,3
39163,5439457.11499997,6349494.700000017,3
39167,5437932.09,6355039.52,9
39168,5437932.09,6355039.52,9
39170,5435296.62,6356929.04,5
39173,5438238.075951247,6355303.433525099,9
39174,5438238.075951247,6355303.433525099,9
39175,5440434.60773515,6351562.499661989,3
39176,5440434.60773515,6351562.499661989,3
39177,5437616.6299473,6352881.031901904,7
39178,5437616.6299473,6352881.031901904,7
39181,5435790.767396667,6352652.320392435,7
39182,5435790.767396667,6352652.320392435,7
39183,5435790.767396667,6352652.320392435,7
39187,5432762.784704462,6354158.813862906,0
39188,5432762.784704462,6354158.813862906,0
39189,5432762.784704462,6354158.813862906,0
39190,5432762.784704462,6354158.813862906,0
39191,5432762.784704462,6354158.813862906,0
39192,5432762.784704462,6354158.813862906,0
39193,5432762.784704462,6354158.813862906,0
39194,5432762.784704462,6354158.813862906,0
39195,5439255.609757394,6351833.669657231,7
39196,5439255.609757394,6351833.669657231,7
39197,5439255.609757394,6351833.669657231,7
39198,5439255.609757394,6351833.669657231,7
39199,5439255.609757394,6351833.669657231,7
39200,5439255.609757394,6351833.669657231,7
39201,5439255.609757394,6351833.669657231,7
39202,5439255.609757394,6351833.669657231,7
39203,5439255.609757394,6351833.669657231,7
39204,5439255.609757394,6351833.669657231,7
39205,5439255.609757394,6351833.669657231,7
39206,5433501.298199562,6354605.08489771,0
39207,5433501.298199562,6354605.08489771,0
39208,5433501.298199562,6354605.08489771,0
39209,5433501.298199562,6354605.08489771,0
39210,5433501.298199562,6354605.08489771,0
39211,5433501.298199562,6354605.08489771,0
39212,5433501.298199562,6354605.08489771,0
39213,5433501.298199562,6354605.08489771,0
39214,5439369.639794986,6355833.977846397,9
39215,5439369.639794986,6355833.977846397,9
39216,5439369.639794986,6355833.977846397,9
39217,5440325.697724295,6355861.103070887,9
39218,5440325.697724295,6355861.103070887,9
39219,5440325.697724295,6355861.103070887,9
39220,5440325.697724295,6355861.103070887,9
39221,5440325.697724295,6355861.103070887,9
39222,5440325.697724295,6355861.103070887,9
39223,5440325.697724295,6355861.103070887,9
39224,5440325.697724295,6355861.103070887,9
39225,5440325.697724295,6355861.103070887,9
39226,5440325.697724295,6355861.103070887,9
39227,5440325.697724295,6355861.103070887,9
39228,5440325.697724295,6355861.103070887,9
39229,5433919.81065477,6358348.6382601205,6
39230,5433919.81065477,6358348.6382601205,6
39233,5439422.02,6355838.42,9
39234,5439422.02,6355838.42,9
39235,5439422.02,6355838.42,9
39236,5439422.02,6355838.42,9
39237,5439422.02,6355838.42,9
39238,5439422.02,6355838.42,9
39239,5439422.02,6355838.42,9
39240,5439422.02,6355838.42,9
39241,5439422.02,6355838.42,9
39242,5439422.02,6355838.42,9
39243,5439542.689999986,6355140.550000067,9
39244,5436570.5888274135,6357164.483660772,5
39245,5439887.196230958,6354250.828316238,1
39246,5439887.196230958,6354250.828316238,1
39247,5439887.196230958,6354250.828316238,1
39257,5441092.2772171805,6354112.919441775,1
39258,5441092.2772171805,6354112.919441775,1
39259,5438956.786788744,6349897.684706208,8
39261,5440544.965418788,6354908.482552771,1
39262,5440544.965418788,6354908.482552771,1
39263,5438848.006157597,6351477.088458112,7
39265,5439802.206656707,6355774.767507197,9
39266,5439802.206656707,6355774.767507197,9
39267,5439802.206656707,6355774.767507197,9
39268,5439802.206656707,6355774.767507197,9
39269,5441100.44,6354864.76,1
39270,5441100.44,6354864.76,1
39274,5433772.293564737,6360180.700962038,6
39275,5435599.430468989,6357486.850792543,5
39276,5435599.430468989,6357486.850792543,5
39277,5435599.430468989,6357486.850792543,5
39278,5435599.430468989,6357486.850792543,5
39279,5435599.430468989,6357486.850792543,5
39280,5435599.430468989,6357486.850792543,5
39281,5435599.430468989,6357486.850792543,5
39282,5435599.430468989,6357486.850792543,5
39283,5432000.454292275,6357801.391763225,4
39284,5431878.915023144,6357796.587656874,4
39285,5438120.249050392,6354735.340900445,9
39286,5438120.249050392,6354735.340900445,9
